Customer ID;Gender;Married;City;Offer;Phone Service;Multiple Lines;Internet Service;Internet Type;Online Security;Online Backup;Device Protection Plan;Premium Tech Support;Streaming TV;Streaming Movies;Streaming Music;Unlimited Data;Contract;Customer Status;Age;Number of Dependents;Latitude;Longitude;Number of Referrals;Tenure in Months;Avg Monthly Long Distance Charges;Avg Monthly GB Download;Monthly Charge;Total Charges;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue;Internet_Services_Count;Monthly_charge;Monthly_Revenue;Refund_Rate;Extra_Charges_Rate;Churn Category;Churn Reason;Payment Method
4672-FOTSD;Male;No;Dorris;Offer D;Yes;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;No;Yes;Month-to-Month;Stayed;54;0;41.949216;-122.050062;0;12;45.8;4.0;67.25;832.3;0.0;0;549.6;1381.9;4;69.35833333333333;115.15833333333335;0.0;0.39771329329184457;;;Bank Withdrawal
4673-KKSLS;Female;No;Oakland;No;Yes;No;Yes;Fiber Optic;Yes;No;Yes;Yes;No;No;No;No;Month-to-Month;Stayed;56;0;37.758019;-122.138678;0;31;40.92;20.0;87.6;2724.25;0.0;70;1268.52;4062.77;3;87.87903225806451;131.05709677419355;0.0;0.32945994973872506;;;Bank Withdrawal
4674-HGNUA;Male;Yes;Petrolia;Offer A;Yes;Yes;Yes;Cable;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;57;3;40.274302;-124.210902;6;71;31.33;27.0;89.9;6457.15;0.0;0;2224.43;8681.58;8;90.94577464788732;122.27577464788732;0.0;0.2562240974569145;;;Credit Card
4676-MQUEA;Male;Yes;Laguna Beach;No;Yes;Yes;Yes;Fiber Optic;Yes;Yes;Yes;No;Yes;No;No;Yes;One Year;Stayed;80;0;33.570023;-117.773669;9;50;14.49;17.0;101.9;5265.5;0.0;0;724.5;5990.0;5;105.31;119.8;0.0;0.12095158597662771;;;Bank Withdrawal
4676-WLUHT;Male;No;Darwin;Offer B;No;No;Yes;DSL;Yes;Yes;No;No;No;Yes;Yes;Yes;Two Year;Stayed;51;0;36.319181;-117.593053;0;54;0.0;7.0;46.2;2431.95;0.0;0;0.0;2431.95;5;45.036111111111104;45.036111111111104;0.0;0.0;;;Bank Withdrawal
4678-DVQEO;Female;No;Bass Lake;No;Yes;No;Yes;DSL;No;No;No;Yes;No;No;No;Yes;Month-to-Month;Churned;41;0;37.458367;-119.345011;0;1;34.04;23.0;52.2;52.2;0.0;0;34.04;86.24;2;52.2;86.24;0.0;0.39471243042671617;Competitor;Competitor made better offer;Bank Withdrawal
4680-KUTAJ;Female;No;Beverly Hills;No;Yes;Yes;Yes;DSL;Yes;No;No;No;No;No;No;Yes;Two Year;Stayed;73;0;34.062095;-118.401508;0;11;2.81;3.0;55.6;580.8;15.2;0;30.91;596.51;2;52.8;54.22818181818182;0.026170798898071626;0.051818075137047157;;;Bank Withdrawal
4682-BLBUC;Male;Yes;La Crescenta;No;Yes;No;Yes;DSL;No;Yes;Yes;Yes;Yes;No;No;Yes;One Year;Stayed;19;0;34.239636;-118.245259;1;44;29.61;48.0;70.95;3250.45;24.92;0;1302.84;4528.37;5;73.87386363636364;102.9175;0.007666630774200496;0.2877061724196565;;;Bank Withdrawal
4683-WYDOU;Male;Yes;Rancho Palos Verdes;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;54;0;33.753146;-118.367459;8;62;34.62;28.0;107.6;6912.7;0.0;0;2146.44;9059.14;6;111.49516129032257;146.11516129032256;0.0;0.23693639793622798;;;Bank Withdrawal
4685-ERGHK;Male;No;Gasquet;Offer B;Yes;Yes;Yes;Fiber Optic;No;No;No;No;Yes;No;No;Yes;One Year;Stayed;45;0;41.867908;-123.794144;0;57;36.08;26.0;86.9;4939.25;0.0;0;2056.56;6995.81;2;86.65350877192982;122.73350877192983;0.0;0.293970247905532;;;Bank Withdrawal
4685-TFLLS;Male;Yes;Spreckels;Offer D;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;39;3;36.624641;-121.647195;1;18;45.18;0.0;19.8;342.3;0.0;0;813.24;1155.54;0;19.016666666666666;64.19666666666666;0.0;0.7037748585077107;;;Bank Withdrawal
4686-GEFRM;Male;Yes;Pioneertown;Offer A;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Two Year;Stayed;23;0;34.201108;-116.593456;5;70;45.24;42.0;98.7;6858.9;0.0;0;3166.8;10025.7;6;97.9842857142857;143.2242857142857;0.0;0.3158682186779975;;;Bank Withdrawal
4686-UXDML;Female;No;Cutler;No;Yes;Yes;Yes;Fiber Optic;No;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;24;0;36.497895;-119.285484;0;21;24.86;48.0;99.85;1992.55;0.0;0;522.06;2514.61;5;94.88333333333333;119.74333333333334;0.0;0.20761072293516686;;;Credit Card
4690-LLKUA;Male;No;San Diego;No;Yes;No;Yes;DSL;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;68;0;32.957195;-117.202542;0;17;40.93;2.0;45.05;770.6;0.0;0;695.81;1466.41;1;45.32941176470588;86.25941176470589;0.0;0.4744989464065302;Competitor;Competitor made better offer;Bank Withdrawal
4690-PKDQG;Female;Yes;San Diego;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;Yes;No;No;Yes;Month-to-Month;Stayed;66;0;32.716007;-117.117462;3;42;22.89;12.0;95.55;3930.6;0.0;0;961.38;4891.98;4;93.58571428571429;116.47571428571428;0.0;0.19652165380888723;;;Bank Withdrawal
4692-NNQRU;Female;Yes;Cloverdale;Offer D;Yes;No;Yes;Fiber Optic;No;No;Yes;Yes;No;No;No;Yes;One Year;Stayed;49;0;38.801936;-122.938935;7;21;14.51;20.0;79.2;1742.45;0.0;0;304.71;2047.16;3;82.97380952380952;97.48380952380953;0.0;0.14884522948865744;;;Bank Withdrawal
4693-VWVBO;Female;No;Valley Springs;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Joined;60;0;38.156971;-120.849231;0;3;40.98;0.0;19.55;61.05;0.0;0;122.94;183.99;0;20.349999999999998;61.330000000000005;0.0;0.66818848850481;;;Bank Withdrawal
4694-PHWFW;Female;No;San Francisco;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;26;3;37.789168;-122.395009;0;8;45.87;0.0;19.95;170.9;0.0;0;366.96;537.86;0;21.3625;67.2325;0.0;0.6822593239876548;;;Mailed Check
4695-VADHF;Male;Yes;Oakland;No;Yes;No;Yes;DSL;No;No;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Churned;53;0;37.792489;-122.244314;1;18;2.86;22.0;57.45;990.85;15.73;0;51.48;1026.6;4;55.047222222222224;57.03333333333333;0.015875258616339507;0.050146113383985974;Competitor;Competitor had better devices;Bank Withdrawal
4695-WJZUE;Female;No;Irvine;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Churned;68;0;33.703976;-117.824172;0;2;21.57;28.0;88.55;179.25;0.0;0;43.14;222.39;4;89.625;111.195;0.0;0.19398354242546878;Competitor;Competitor had better devices;Bank Withdrawal
4697-LUPSU;Male;Yes;Grover Beach;No;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Joined;22;0;35.120833;-120.61843;6;2;38.41;0.0;20.2;34.75;0.0;0;76.82;111.57;0;17.375;55.785;0.0;0.6885363448955812;;;Credit Card
4698-KVLLG;Female;No;San Quentin;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;66;0;37.942551;-122.491642;0;51;47.46;0.0;19.6;967.9;0.0;0;2420.46;3388.36;0;18.978431372549018;66.43843137254902;0.0;0.7143455831139548;;;Credit Card
4700-UBQMV;Male;Yes;Stockton;No;Yes;Yes;Yes;DSL;Yes;No;No;No;Yes;Yes;Yes;Yes;One Year;Stayed;42;3;37.902422;-121.440029;6;21;31.55;23.0;75.9;1549.75;0.0;0;662.55;2212.3;5;73.79761904761905;105.34761904761906;0.0;0.2994846991818469;;;Bank Withdrawal
4701-AHWMW;Male;Yes;Susanville;No;No;No;Yes;DSL;No;No;Yes;Yes;Yes;Yes;Yes;No;Month-to-Month;Churned;30;0;40.559177;-120.612113;1;55;0.0;42.0;54.55;2978.3;0.0;50;0.0;3028.3;5;54.150909090909096;55.06;0.0;0.01651091371396493;Attitude;Attitude of service provider;Bank Withdrawal
4701-LKOZD;Female;No;Foresthill;No;Yes;Yes;Yes;Cable;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Two Year;Stayed;64;0;39.031876;-120.811141;0;70;29.53;7.0;89.75;6367.2;0.0;110;2067.1;8544.3;7;90.96;122.06142857142856;0.0;0.2548014465784207;;;Credit Card
4701-MLJPN;Male;No;Fresno;Offer C;Yes;No;Yes;DSL;No;No;Yes;Yes;No;No;No;No;Month-to-Month;Churned;60;0;36.739385;-119.753649;0;31;1.53;6.0;55.25;1715.65;0.0;10;47.43;1773.08;2;55.343548387096774;57.196129032258064;0.0;0.03238996548379092;Attitude;Attitude of support person;Bank Withdrawal
4702-HDRKD;Male;No;Knights Landing;Offer A;No;No;Yes;Cable;Yes;No;Yes;Yes;Yes;No;No;Yes;One Year;Stayed;30;0;38.875508;-121.765866;0;67;0.0;85.0;49.35;3321.35;0.0;0;0.0;3321.35;5;49.57238805970149;49.57238805970149;0.0;0.0;;;Bank Withdrawal
4702-IOQDC;Female;No;Gustine;Offer E;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;58;0;37.147198;-121.120161;0;1;46.17;30.0;70.1;70.1;0.0;0;46.17;116.27;1;70.1;116.27;0.0;0.3970929732519137;Competitor;Competitor offered higher download speeds;Bank Withdrawal
4703-MQYKT;Male;No;Escondido;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;43;0;33.081478;-117.033814;0;21;16.81;0.0;19.6;390.4;0.0;0;353.01;743.41;0;18.59047619047619;35.40047619047619;0.0;0.4748523694865552;;;Mailed Check
4704-ERYFC;Female;Yes;Knights Landing;No;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;19;0;38.875508;-121.765866;1;22;32.11;52.0;69.25;1554.0;0.0;0;706.42;2260.42;1;70.63636363636364;102.74636363636364;0.0;0.3125171428318631;Competitor;Competitor offered higher download speeds;Bank Withdrawal
4706-AXVKM;Female;No;Stevenson Ranch;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;No;Yes;No;Yes;Month-to-Month;Churned;78;0;34.364153;-118.615583;0;11;4.1;5.0;84.8;906.85;0.0;0;45.1;951.95;2;82.44090909090909;86.5409090909091;0.0;0.047376437838121746;Price;Extra data charges;Credit Card
4706-DGAHW;Male;No;California Hot Springs;Offer E;Yes;No;Yes;DSL;No;No;No;No;No;No;No;Yes;Two Year;Joined;73;0;35.865795;-118.69759;0;1;49.34;15.0;45.2;45.2;0.0;0;49.34;94.54;1;45.2;94.54;0.0;0.521895493970806;;;Bank Withdrawal
4707-MAXGU;Male;Yes;Canyon Country;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;36;0;34.422519;-118.420717;1;72;36.03;0.0;25.85;1872.2;5.73;0;2594.16;4460.63;0;26.00277777777778;61.95319444444445;0.0030605704518748;0.5815680744648177;;;Credit Card
4707-YNOQA;Female;Yes;Burnt Ranch;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;57;1;40.854512;-123.450097;6;34;25.69;0.0;25.6;917.15;0.0;0;873.46;1790.61;0;26.974999999999998;52.665;0.0;0.48780024684325457;;;Credit Card
4709-LKHYG;Female;Yes;Tarzana;Offer C;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;23;0;34.157137;-118.548511;6;29;27.72;0.0;20.0;540.05;0.0;0;803.88;1343.93;0;18.622413793103448;46.342413793103454;0.0;0.5981561539663524;;;Bank Withdrawal
4710-FDUIZ;Male;Yes;Santa Ana;No;Yes;Yes;Yes;Fiber Optic;No;Yes;No;No;Yes;Yes;Yes;No;One Year;Churned;50;0;33.714829;-117.872941;2;56;26.15;7.0;100.3;5614.45;0.0;100;1464.4;7178.85;4;100.25803571428571;128.19375;0.0;0.21791791164322977;Competitor;Competitor offered more data;Credit Card
4710-NKCAW;Male;Yes;El Cajon;No;Yes;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;No;Yes;Month-to-Month;Stayed;42;2;32.785165;-116.862648;7;5;17.37;15.0;64.4;316.9;0.0;0;86.85;403.75;4;63.379999999999995;80.75;0.0;0.21510835913312693;;;Credit Card
4712-AUQZO;Male;No;Pinole;No;No;No;Yes;DSL;Yes;No;Yes;No;No;No;No;Yes;Month-to-Month;Stayed;53;0;37.996462;-122.293716;0;18;0.0;30.0;33.6;550.35;0.0;0;0.0;550.35;3;30.575000000000003;30.575000000000003;0.0;0.0;;;Credit Card
4712-UYOOI;Female;Yes;Santa Cruz;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;21;3;36.993451;-122.098858;4;20;38.6;0.0;20.0;417.65;9.73;0;772.0;1179.92;0;20.8825;58.996;0.02329701903507722;0.6542816462133025;;;Bank Withdrawal
4713-LZDRV;Female;No;Malibu;Offer E;Yes;No;Yes;Cable;No;No;No;No;No;Yes;No;Yes;Month-to-Month;Churned;80;0;34.037037;-118.705803;0;2;31.91;30.0;79.6;195.05;0.0;0;63.82;258.87;2;97.525;129.435;0.0;0.246533008846139;Price;Long distance charges;Bank Withdrawal
4713-ZBURT;Male;No;Brisbane;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;No;Yes;Yes;Yes;Yes;Two Year;Stayed;33;2;37.684694;-122.40712;0;45;23.54;12.0;99.7;4634.35;0.0;0;1059.3;5693.65;5;102.98555555555556;126.52555555555554;0.0;0.18604937079026634;;;Bank Withdrawal
4716-HHKQH;Male;Yes;Pomona;No;Yes;Yes;Yes;Fiber Optic;No;Yes;No;Yes;Yes;Yes;No;Yes;One Year;Stayed;68;0;34.083086;-117.737997;3;20;27.56;3.0;107.05;2172.05;0.0;0;551.2;2723.25;5;108.6025;136.1625;0.0;0.2024052143578445;;;Bank Withdrawal
4716-MRVEN;Female;No;Parlier;Offer C;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;30;0;36.622237;-119.521126;0;29;32.43;0.0;20.0;599.3;0.0;0;940.47;1539.77;0;20.66551724137931;53.09551724137931;0.0;0.610786026484475;;;Credit Card
4717-GHADL;Female;No;Callahan;Offer B;Yes;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;39;0;41.388397;-122.794636;0;50;48.45;14.0;79.6;4024.2;0.0;0;2422.5;6446.7;6;80.484;128.934;0.0;0.37577365163572063;;;Mailed Check
4718-DHSMV;Female;No;Llano;Offer D;No;No;Yes;DSL;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Stayed;22;0;34.500091;-117.765862;0;11;0.0;52.0;35.8;363.15;0.0;0;0.0;363.15;2;33.01363636363636;33.01363636363636;0.0;0.0;;;Credit Card
4718-WXBGI;Male;Yes;Twain Harte;Offer A;Yes;Yes;Yes;Cable;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;21;1;38.107441;-120.230625;1;72;27.1;59.0;91.95;6614.9;0.0;0;1951.2;8566.1;8;91.8736111111111;118.97361111111111;0.0;0.22778160423063004;;;Credit Card
4719-UMSIY;Male;No;Lake Arrowhead;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;52;2;34.2565;-117.19335;0;6;15.5;0.0;19.65;100.9;0.0;0;93.0;193.9;0;16.816666666666666;32.31666666666667;0.0;0.47962867457452296;;;Mailed Check
4720-VSTSI;Female;No;Monterey Park;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;No;No;No;Yes;Month-to-Month;Churned;54;0;34.050322;-118.147037;0;44;40.17;6.0;84.8;3862.55;0.0;0;1767.48;5630.03;3;87.78522727272728;127.95522727272727;0.0;0.31393793638755035;Attitude;Attitude of support person;Bank Withdrawal
4723-BEGSG;Male;Yes;Corona;No;Yes;Yes;Yes;Cable;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;35;0;33.833686;-117.513063;1;72;12.12;23.0;-10.0;6094.25;3.2;0;872.64;6963.69;7;84.64236111111111;96.71791666666667;0.000525085121220823;0.1253128729165141;;;Credit Card
4724-WXVWF;Male;No;Earp;No;Yes;Yes;Yes;Fiber Optic;Yes;No;No;Yes;No;Yes;Yes;Yes;Month-to-Month;Stayed;28;0;34.137742;-114.36514;0;48;4.15;46.0;95.4;4445.3;0.0;0;199.2;4644.5;5;92.61041666666667;96.76041666666667;0.0;0.042889439121541605;;;Bank Withdrawal
4726-DLWQN;Male;No;Live Oak;Offer B;Yes;Yes;Yes;DSL;Yes;Yes;No;No;Yes;No;No;No;Month-to-Month;Stayed;69;0;39.258746;-121.77697;0;50;25.23;23.0;70.35;3454.6;0.0;100;1261.5;4816.1;3;69.092;96.322;0.0;0.2826976184049334;;;Bank Withdrawal
4727-MCYZG;Male;No;Union City;Offer E;Yes;No;Yes;DSL;No;No;No;No;No;Yes;Yes;No;Month-to-Month;Joined;23;0;37.59485;-122.051521;0;1;33.32;48.0;55.55;55.55;0.0;30;33.32;118.87;2;55.55;118.87;0.0;0.5326827626819214;;;Mailed Check
4729-XKASR;Male;No;San Jose;No;No;No;Yes;DSL;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;56;3;37.238758;-121.828375;0;1;0.0;57.0;24.75;24.75;0.0;0;0.0;24.75;1;24.75;24.75;0.0;0.0;Competitor;Competitor had better devices;Bank Withdrawal
4730-AWNAU;Male;Yes;Lower Lake;No;No;No;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Stayed;59;0;38.925545;-122.549083;7;36;0.0;24.0;60.7;2234.55;0.0;0;0.0;2234.55;7;62.07083333333334;62.07083333333334;0.0;0.0;;;Credit Card
4732-RRJZC;Male;Yes;Bridgeville;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;31;1;40.372532;-123.525626;9;7;39.98;0.0;20.25;144.35;0.0;0;279.86;424.21;0;20.62142857142857;60.60142857142857;0.0;0.6597204214893567;;;Credit Card
4735-ASGMA;Male;No;Carnelian Bay;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Churned;55;0;39.227434;-120.091806;0;26;40.17;27.0;98.35;2515.3;0.0;0;1044.42;3559.72;5;96.7423076923077;136.91230769230768;0.0;0.29339948085804507;Competitor;Competitor had better devices;Bank Withdrawal
4735-BJKOU;Female;No;Los Angeles;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;33;0;34.110845;-118.259595;0;40;8.36;0.0;20.15;804.85;0.0;0;334.4;1139.25;0;20.12125;28.48125;0.0;0.2935264428351986;;;Mailed Check
4737-AQCPU;Male;Yes;Los Angeles;No;Yes;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;No;Yes;Two Year;Stayed;39;0;34.02381;-118.156582;5;72;42.55;18.0;72.1;5016.65;0.0;0;3063.6;8080.25;5;69.67569444444445;112.22569444444444;0.0;0.37914668481792024;;;Credit Card
4737-HOBAX;Male;Yes;Penngrove;No;Yes;Yes;Yes;Cable;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;51;0;38.325599;-122.642352;5;63;10.07;20.0;79.8;5034.05;0.0;0;634.41;5668.46;6;79.90555555555555;89.97555555555556;0.0;0.11191928671984983;;;Credit Card
4741-WWJQZ;Female;Yes;Forestville;Offer E;Yes;No;Yes;Fiber Optic;Yes;No;No;Yes;No;No;No;Yes;Month-to-Month;Joined;49;0;38.499302;-122.92444;0;2;26.58;23.0;80.15;194.55;0.0;0;53.16;247.71;3;97.275;123.855;0.0;0.2146057890274918;;;Bank Withdrawal
4742-DRORA;Male;Yes;Mecca;Offer B;Yes;Yes;Yes;Fiber Optic;Yes;No;Yes;No;Yes;No;No;Yes;One Year;Stayed;59;0;33.543835;-115.993906;5;60;5.43;29.0;95.4;5812.0;0.0;0;325.8;6137.8;4;96.86666666666666;102.29666666666667;0.0;0.05308090846883248;;;Bank Withdrawal
4742-TXUEX;Female;Yes;Rialto;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;24;3;34.109775;-117.378904;1;47;2.56;0.0;19.3;890.5;0.0;0;120.32;1010.82;0;18.9468085106383;21.506808510638297;0.0;0.11903207297045962;;;Bank Withdrawal
4745-LSPLO;Male;No;San Diego;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Churned;22;0;32.805518;-117.169052;0;1;19.85;0.0;20.5;20.5;0.0;0;19.85;40.35;0;20.5;40.35;0.0;0.4919454770755886;Attitude;Attitude of support person;Credit Card
4747-LCAQL;Male;No;Los Angeles;Offer C;Yes;No;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;28;0;34.002642;-118.287596;0;25;7.55;71.0;79.0;1902.0;0.0;0;188.75;2090.75;7;76.08;83.63;0.0;0.09027860815496831;;;Credit Card
4749-OJKQU;Female;No;San Jose;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Stayed;36;0;37.424655;-121.74841;0;4;23.5;22.0;75.65;302.35;0.0;0;94.0;396.35;1;75.5875;99.0875;0.0;0.23716412261889744;;;Bank Withdrawal
4749-VFKVB;Female;No;Inverness;No;Yes;Yes;Yes;DSL;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;47;0;38.099323;-122.945723;0;1;46.49;14.0;50.1;50.1;0.0;0;46.49;96.59;1;50.1;96.59;0.0;0.48131276529661454;Other;Don't know;Credit Card
4750-UKWJK;Female;Yes;Gilroy;No;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;77;0;37.03889;-121.528955;1;37;25.35;0.0;19.6;727.8;0.0;0;937.95;1665.75;0;19.67027027027027;45.020270270270274;0.0;0.5630796938316074;;;Mailed Check
4750-ZRXIU;Female;No;Palo Alto;No;Yes;Yes;Yes;Cable;No;No;No;No;No;Yes;No;Yes;Month-to-Month;Churned;68;0;37.386978;-122.177746;0;4;6.68;17.0;84.6;360.1;0.0;0;26.72;386.82;2;90.025;96.705;0.0;0.06907605604674008;Competitor;Competitor had better devices;Bank Withdrawal
4751-ERMAN;Male;Yes;Gazelle;No;Yes;No;Yes;Cable;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Two Year;Stayed;43;0;41.411315;-122.697236;7;72;42.16;18.0;75.4;5480.25;0.0;0;3035.52;8515.77;6;76.11458333333333;118.27458333333334;0.0;0.35645866433687146;;;Bank Withdrawal
4753-PADAS;Female;Yes;Bieber;Offer A;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Stayed;23;0;41.083464;-121.107929;2;67;25.46;73.0;105.7;6816.95;0.0;0;1705.82;8522.77;6;101.7455223880597;127.2055223880597;0.0;0.20014854325530312;;;Bank Withdrawal
4759-PXTAN;Female;Yes;Potter Valley;No;Yes;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;Yes;Yes;One Year;Stayed;34;0;39.408634;-123.045516;7;59;20.27;13.0;80.1;4693.2;0.0;0;1195.93;5889.13;6;79.5457627118644;99.81576271186441;0.0;0.20307413828528154;;;Bank Withdrawal
4759-TRPLW;Male;No;Long Beach;Offer E;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;40;0;33.778436;-118.118648;0;1;29.63;15.0;70.4;70.4;0.0;0;29.63;100.03;1;70.4;100.03;0.0;0.2962111366590023;Competitor;Competitor had better devices;Bank Withdrawal
4760-THGOT;Female;Yes;San Jose;No;Yes;Yes;Yes;Fiber Optic;Yes;Yes;No;No;No;Yes;Yes;Yes;Month-to-Month;Stayed;33;0;37.42765;-121.945416;9;43;49.48;11.0;94.1;4107.3;0.0;0;2127.64;6234.94;5;95.51860465116279;144.9986046511628;0.0;0.3412446631403029;;;Bank Withdrawal
4760-XOHVN;Female;Yes;Myers Flat;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Churned;54;2;40.267158;-123.805913;1;1;28.73;0.0;19.45;19.45;0.0;0;28.73;48.18;0;19.45;48.18;0.0;0.5963055209630552;Competitor;Competitor made better offer;Mailed Check
4763-PGDPO;Female;No;Sacramento;No;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;Yes;No;Month-to-Month;Churned;19;0;38.494832;-121.529447;0;4;41.12;42.0;70.4;281.0;0.0;70;164.48;515.48;1;70.25;128.87;0.0;0.45487700783735546;Competitor;Competitor had better devices;Bank Withdrawal
4765-OXPPD;Female;Yes;Ventura;Offer E;Yes;No;Yes;Cable;Yes;Yes;Yes;Yes;No;No;No;Yes;Month-to-Month;Churned;20;0;34.279221;-119.221437;1;9;6.35;69.0;65.0;663.05;0.0;0;57.15;720.2;5;73.67222222222222;80.02222222222223;0.0;0.07935295751180227;Competitor;Competitor offered more data;Mailed Check
4767-HZZHQ;Male;Yes;Redondo Beach;Offer C;Yes;No;Yes;Fiber Optic;No;Yes;Yes;No;No;No;No;No;Month-to-Month;Stayed;32;3;33.830453;-118.384565;5;30;6.19;21.0;82.05;2570.2;0.0;120;185.7;2875.9;2;85.67333333333333;95.86333333333333;0.0;0.10629715915017907;;;Bank Withdrawal
4770-QAZXN;Female;No;Tomales;Offer D;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;42;0;38.240769;-122.901041;0;13;46.3;0.0;19.45;232.1;0.0;0;601.9;834.0;0;17.853846153846153;64.15384615384616;0.0;0.7217026378896882;;;Credit Card
4770-UEZOX;Male;No;Fallbrook;Offer E;Yes;No;Yes;Fiber Optic;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Joined;19;0;33.362575;-117.299644;0;2;43.56;52.0;74.75;144.8;0.0;0;87.12;231.92;2;72.4;115.96;0.0;0.3756467747499138;;;Bank Withdrawal
4774-HHGGS;Male;Yes;Janesville;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;64;0;40.294034;-120.512622;1;30;11.38;0.0;19.05;637.55;0.0;0;341.4;978.95;0;21.251666666666665;32.63166666666667;0.0;0.34874099800806985;;;Credit Card
4776-XSKYQ;Female;Yes;Laguna Hills;No;No;No;Yes;DSL;No;No;No;Yes;No;No;No;Yes;One Year;Stayed;48;1;33.606899;-117.717854;4;12;0.0;22.0;30.25;368.85;0.0;0;0.0;368.85;2;30.7375;30.7375;0.0;0.0;;;Credit Card
4778-IZARL;Male;Yes;New Cuyama;No;Yes;No;Yes;Fiber Optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;46;0;34.956577;-119.750142;8;63;3.18;15.0;110.1;6705.7;0.0;0;200.34;6906.04;8;106.43968253968254;109.61968253968254;0.0;0.02900938888277508;;;Credit Card
4779-ZGICK;Male;Yes;Los Angeles;Offer B;Yes;Yes;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;39;1;34.061918;-118.277939;0;48;11.86;0.0;23.55;1173.35;0.0;0;569.28;1742.63;0;24.444791666666664;36.30479166666667;0.0;0.3266786409048392;;;Credit Card
